virus,material,treatment,time,treatment_end_time,dilution,replicate,trial_unique_id,control_index,replicate_set_id,titer_id,virus_detect
SARS-CoV-2,Steel,Control,4,99999,0,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,0,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,0,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-1,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-1,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-1,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-1,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-2,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-2,3,6,6,31,109,1
SARS-CoV-2,Steel,Control,4,99999,-2,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-2,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-3,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-3,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-3,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-3,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-4,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-4,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-4,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-4,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-5,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-5,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-5,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-5,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-6,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-6,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-6,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-6,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-7,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-7,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-7,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,4,99999,-7,3,6,6,31,109,0
SARS-CoV-2,Steel,Control,8,99999,0,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,0,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,0,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,0,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-1,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-1,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-1,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-1,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-2,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-2,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-2,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-2,3,6,6,32,110,1
SARS-CoV-2,Steel,Control,8,99999,-3,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-3,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-3,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-3,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-4,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-4,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-4,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-4,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-5,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-5,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-5,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-5,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-6,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-6,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-6,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-6,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-7,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-7,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-7,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,8,99999,-7,3,6,6,32,110,0
SARS-CoV-2,Steel,Control,24,99999,0,3,6,6,33,111,1
SARS-CoV-2,Steel,Control,24,99999,0,3,6,6,33,111,1
SARS-CoV-2,Steel,Control,24,99999,0,3,6,6,33,111,1
SARS-CoV-2,Steel,Control,24,99999,0,3,6,6,33,111,1
SARS-CoV-2,Steel,Control,24,99999,-1,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-1,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-1,3,6,6,33,111,1
SARS-CoV-2,Steel,Control,24,99999,-1,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-2,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-2,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-2,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-2,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-3,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-3,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-3,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-3,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-4,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-4,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-4,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-4,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-5,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-5,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-5,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-5,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-6,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-6,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-6,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-6,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-7,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-7,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-7,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,24,99999,-7,3,6,6,33,111,0
SARS-CoV-2,Steel,Control,48,99999,0,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,0,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,0,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,0,3,6,6,34,112,1
SARS-CoV-2,Steel,Control,48,99999,-1,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-1,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-1,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-1,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-2,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-2,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-2,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-2,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-3,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-3,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-3,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-3,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-4,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-4,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-4,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-4,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-5,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-5,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-5,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-5,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-6,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-6,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-6,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-6,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-7,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-7,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-7,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,48,99999,-7,3,6,6,34,112,0
SARS-CoV-2,Steel,Control,72,99999,0,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,0,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,0,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,0,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-1,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-1,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-1,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-1,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-2,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-2,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-2,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-2,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-3,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-3,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-3,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-3,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-4,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-4,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-4,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-4,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-5,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-5,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-5,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-5,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-6,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-6,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-6,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-6,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-7,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-7,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-7,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,72,99999,-7,3,6,6,35,113,0
SARS-CoV-2,Steel,Control,96,99999,0,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,0,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,0,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,0,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-1,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-1,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-1,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-1,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-2,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-2,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-2,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-2,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-3,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-3,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-3,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-3,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-4,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-4,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-4,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-4,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-5,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-5,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-5,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-5,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-6,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-6,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-6,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-6,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-7,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-7,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-7,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,96,99999,-7,3,6,6,36,114,0
SARS-CoV-2,Steel,Control,120,99999,0,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,0,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,0,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,0,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-1,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-1,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-1,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-1,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-2,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-2,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-2,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-2,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-3,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-3,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-3,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-3,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-4,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-4,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-4,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-4,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-5,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-5,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-5,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-5,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-6,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-6,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-6,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-6,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-7,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-7,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-7,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,120,99999,-7,3,6,6,37,115,0
SARS-CoV-2,Steel,Control,144,99999,0,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,0,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,0,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,0,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-1,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-1,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-1,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-1,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-2,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-2,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-2,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-2,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-3,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-3,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-3,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-3,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-4,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-4,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-4,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-4,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-5,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-5,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-5,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-5,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-6,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-6,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-6,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-6,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-7,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-7,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-7,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,144,99999,-7,3,6,6,38,116,0
SARS-CoV-2,Steel,Control,168,99999,0,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,0,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,0,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,0,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-1,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-1,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-1,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-1,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-2,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-2,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-2,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-2,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-3,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-3,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-3,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-3,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-4,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-4,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-4,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-4,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-5,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-5,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-5,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-5,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-6,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-6,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-6,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-6,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-7,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-7,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-7,3,6,6,39,117,0
SARS-CoV-2,Steel,Control,168,99999,-7,3,6,6,39,117,0
SARS-CoV-2,Steel,Ethanol,0,99999,0,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,0,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,0,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,0,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-1,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-1,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-1,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-1,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-2,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-2,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-2,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-2,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-3,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-3,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-3,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-3,1,7,6,40,118,1
SARS-CoV-2,Steel,Ethanol,0,99999,-4,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-4,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-4,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-4,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-5,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-5,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-5,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-5,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-6,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-6,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-6,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-6,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-7,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-7,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-7,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0,99999,-7,1,7,6,40,118,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,0,1,7,6,41,119,1
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,0,1,7,6,41,119,1
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,0,1,7,6,41,119,1
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,0,1,7,6,41,119,1
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-1,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-1,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-1,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-1,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-2,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-2,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-2,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-2,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-3,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-3,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-3,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-3,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-4,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-4,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-4,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-4,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-5,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-5,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-5,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-5,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-6,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-6,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-6,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-6,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-7,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-7,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-7,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.0833333333333333,99999,-7,1,7,6,41,119,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-1,1,7,6,42,120,1
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-1,1,7,6,42,120,1
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-1,1,7,6,42,120,1
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-1,1,7,6,42,120,1
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-2,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-2,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-2,1,7,6,42,120,1
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-2,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-3,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-3,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-3,1,7,6,42,120,0
SARS-CoV-2,Steel,Ethanol,0.166666666666667,99999,-3,1,7,6,42,120,0
