date;virus;strain;treatment;material;temperature;humidity;time;dilution;replicate;virus_detect;plate;well_row;well_col;comment
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;2;0;DMEM;F;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;2;0;DMEM;F;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;3;0;DMEM;F;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;3;0;DMEM;F;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;3;0;DMEM;F;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-5;3;0;DMEM;F;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;1;0;DMEM;G;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;1;0;DMEM;G;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;1;0;DMEM;G;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;1;0;DMEM;G;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;2;0;DMEM;G;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;2;0;DMEM;G;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;2;0;DMEM;G;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;2;0;DMEM;G;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;3;0;DMEM;G;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;3;0;DMEM;G;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;3;0;DMEM;G;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-6;3;0;DMEM;G;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;1;0;DMEM;H;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;1;0;DMEM;H;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;1;0;DMEM;H;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;1;0;DMEM;H;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;2;0;DMEM;H;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;2;0;DMEM;H;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;2;0;DMEM;H;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;2;0;DMEM;H;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;3;0;DMEM;H;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;3;0;DMEM;H;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;3;0;DMEM;H;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.333333333333333;-7;3;0;DMEM;H;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;1;1;DMEM;A;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;1;1;DMEM;A;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;1;1;DMEM;A;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;1;1;DMEM;A;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;2;1;DMEM;A;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;2;1;DMEM;A;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;2;1;DMEM;A;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;2;1;DMEM;A;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;3;1;DMEM;A;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;3;1;DMEM;A;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;3;1;DMEM;A;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;0;3;1;DMEM;A;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;1;1;DMEM;B;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;1;1;DMEM;B;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;1;1;DMEM;B;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;1;1;DMEM;B;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;2;1;DMEM;B;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;2;1;DMEM;B;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;2;1;DMEM;B;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;2;1;DMEM;B;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;3;1;DMEM;B;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;3;1;DMEM;B;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;3;1;DMEM;B;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-1;3;1;DMEM;B;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;1;1;DMEM;C;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;1;1;DMEM;C;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;1;1;DMEM;C;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;1;1;DMEM;C;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;2;1;DMEM;C;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;2;1;DMEM;C;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;2;1;DMEM;C;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;2;1;DMEM;C;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;3;1;DMEM;C;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;3;1;DMEM;C;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;3;1;DMEM;C;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-2;3;1;DMEM;C;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;1;1;DMEM;D;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;1;1;DMEM;D;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;1;1;DMEM;D;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;1;1;DMEM;D;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;2;1;DMEM;D;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;2;0;DMEM;D;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;2;1;DMEM;D;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;2;1;DMEM;D;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;3;1;DMEM;D;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;3;1;DMEM;D;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;3;1;DMEM;D;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-3;3;1;DMEM;D;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;1;0;DMEM;E;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;1;0;DMEM;E;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;1;0;DMEM;E;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;1;0;DMEM;E;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;2;0;DMEM;E;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;2;0;DMEM;E;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;2;0;DMEM;E;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;2;0;DMEM;E;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;3;0;DMEM;E;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;3;0;DMEM;E;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;3;0;DMEM;E;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-4;3;0;DMEM;E;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;1;0;DMEM;F;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;1;0;DMEM;F;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;1;0;DMEM;F;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;1;0;DMEM;F;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;2;0;DMEM;F;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;2;0;DMEM;F;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;2;0;DMEM;F;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;2;0;DMEM;F;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;3;0;DMEM;F;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;3;0;DMEM;F;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;3;0;DMEM;F;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-5;3;0;DMEM;F;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;1;0;DMEM;G;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;1;0;DMEM;G;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;1;0;DMEM;G;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;1;0;DMEM;G;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;2;0;DMEM;G;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;2;0;DMEM;G;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;2;0;DMEM;G;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;2;0;DMEM;G;8;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;3;0;DMEM;G;9;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;3;0;DMEM;G;10;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;3;0;DMEM;G;11;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-6;3;0;DMEM;G;12;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;1;0;DMEM;H;1;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;1;0;DMEM;H;2;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;1;0;DMEM;H;3;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;1;0;DMEM;H;4;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;2;0;DMEM;H;5;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;2;0;DMEM;H;6;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-29;SARS-CoV-2;SARS-CoV-2;Heat;DMEM uncovered plate oven;70;NA;0.5;-7;2;0;DMEM;H;7;uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
